           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
                1877            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1878            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1879            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1880            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1881            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1882            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1883            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1884            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1885            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1886            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1887            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1888            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1889            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1890            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1891            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1892            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1893            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1894            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1895            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1896            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1897            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1898            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1899            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1900            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1901            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1902            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1903            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1904            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1905            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1906            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1907            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1908            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1909            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1910            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1911            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1912            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1913            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1914            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
